1,0,time
40.586526,-74.146466,Wed Apr 22 14:01:06 +0000 2015
40.566878,-74.286048,Wed Apr 22 14:01:09 +0000 2015
40.753969,-73.976514,Wed Apr 22 14:01:09 +0000 2015
40.973469,-73.86084,Wed Apr 22 14:01:11 +0000 2015
40.72416,-74.072936,Wed Apr 22 14:01:12 +0000 2015
40.758895,-73.985131,Wed Apr 22 14:01:14 +0000 2015
40.966741,-72.563296,Wed Apr 22 14:01:16 +0000 2015
40.924009,-73.996865,Wed Apr 22 14:01:16 +0000 2015
40.707255,-74.004688,Wed Apr 22 14:01:17 +0000 2015
40.719036,-74.006879,Wed Apr 22 14:01:18 +0000 2015
39.856795,-74.717483,Wed Apr 22 14:01:18 +0000 2015
40.721428,-73.760165,Wed Apr 22 14:01:19 +0000 2015
40.73332,-73.975873,Wed Apr 22 14:01:20 +0000 2015
40.730336,-74.159226,Wed Apr 22 14:01:21 +0000 2015
40.717939,-73.985387,Wed Apr 22 14:01:26 +0000 2015
40.866258,-73.878438,Wed Apr 22 14:01:26 +0000 2015
40.781693,-73.954871,Wed Apr 22 14:01:31 +0000 2015
40.712183,-74.085102,Wed Apr 22 14:01:32 +0000 2015
40.67316,-74.102978,Wed Apr 22 14:01:33 +0000 2015
42.867666,-77.242821,Wed Apr 22 14:01:34 +0000 2015
40.711125,-74.008779,Wed Apr 22 14:01:35 +0000 2015
40.588626,-73.956247,Wed Apr 22 14:01:35 +0000 2015
40.648552,-74.015245,Wed Apr 22 14:01:37 +0000 2015
40.694167,-73.918611,Wed Apr 22 14:01:41 +0000 2015
40.708384,-73.957935,Wed Apr 22 14:01:45 +0000 2015
40.714698,-74.001215,Wed Apr 22 14:01:46 +0000 2015
40.664949,-73.737255,Wed Apr 22 14:01:46 +0000 2015
40.623679,-74.004038,Wed Apr 22 14:01:50 +0000 2015
40.854936,-74.107373,Wed Apr 22 14:01:51 +0000 2015
40.720756,-74.000761,Wed Apr 22 14:01:51 +0000 2015
40.97347,-73.860963,Wed Apr 22 14:01:53 +0000 2015
42.658066,-79.030167,Wed Apr 22 14:01:54 +0000 2015
40.785537,-73.70523,Wed Apr 22 14:01:57 +0000 2015
40.725543,-74.035503,Wed Apr 22 14:01:57 +0000 2015
40.727157,-74.007297,Wed Apr 22 14:01:58 +0000 2015
40.855462,-73.928361,Wed Apr 22 14:01:58 +0000 2015
40.720753,-73.998849,Wed Apr 22 14:01:58 +0000 2015
40.732319,-74.00271,Wed Apr 22 14:02:03 +0000 2015
40.669498,-73.878353,Wed Apr 22 14:02:06 +0000 2015
43.149668,-78.875996,Wed Apr 22 14:02:07 +0000 2015
40.71427,-74.00597,Wed Apr 22 14:02:09 +0000 2015
40.733306,-73.975898,Wed Apr 22 14:02:09 +0000 2015
40.720932,-73.958507,Wed Apr 22 14:02:10 +0000 2015
40.863488,-73.835639,Wed Apr 22 14:02:13 +0000 2015
40.781689,-73.954865,Wed Apr 22 14:02:13 +0000 2015
40.768048,-73.964359,Wed Apr 22 14:02:16 +0000 2015
40.693983,-73.983111,Wed Apr 22 14:02:16 +0000 2015
40.721524,-74.006292,Wed Apr 22 14:02:17 +0000 2015
40.694295,-73.971288,Wed Apr 22 14:02:19 +0000 2015
42.29884,-73.862466,Wed Apr 22 14:02:21 +0000 2015
39.992802,-74.685956,Wed Apr 22 14:02:23 +0000 2015
40.915056,-73.78614,Wed Apr 22 14:02:27 +0000 2015
40.807615,-73.9633,Wed Apr 22 14:02:32 +0000 2015
40.741608,-74.042681,Wed Apr 22 14:02:33 +0000 2015
40.721233,-74.006108,Wed Apr 22 14:02:36 +0000 2015
40.75259,-73.98841,Wed Apr 22 14:02:36 +0000 2015
40.710086,-73.794555,Wed Apr 22 14:02:36 +0000 2015
42.654706,-73.765489,Wed Apr 22 14:02:37 +0000 2015
39.4613,-74.682303,Wed Apr 22 14:02:38 +0000 2015
40.754639,-74.052439,Wed Apr 22 14:02:40 +0000 2015
40.752801,-73.988583,Wed Apr 22 14:02:41 +0000 2015
40.737079,-73.881072,Wed Apr 22 14:02:41 +0000 2015
40.767508,-73.694628,Wed Apr 22 14:02:43 +0000 2015
40.770976,-73.865923,Wed Apr 22 14:02:45 +0000 2015
40.734169,-74.187837,Wed Apr 22 14:02:46 +0000 2015
40.774177,-73.985924,Wed Apr 22 14:02:49 +0000 2015
40.746089,-73.984373,Wed Apr 22 14:02:49 +0000 2015
40.759499,-73.98204,Wed Apr 22 14:02:49 +0000 2015
40.764085,-73.906901,Wed Apr 22 14:02:49 +0000 2015
40.766584,-73.981928,Wed Apr 22 14:02:52 +0000 2015
40.812251,-73.935096,Wed Apr 22 14:02:53 +0000 2015
42.68668,-73.824743,Wed Apr 22 14:02:54 +0000 2015
40.801719,-74.01325,Wed Apr 22 14:02:56 +0000 2015
40.866446,-73.921916,Wed Apr 22 14:02:56 +0000 2015
40.710934,-73.819282,Wed Apr 22 14:02:57 +0000 2015
40.8709,-72.6142,Wed Apr 22 14:02:57 +0000 2015
40.885557,-73.856379,Wed Apr 22 14:02:59 +0000 2015
40.74622,-73.98056,Wed Apr 22 14:03:01 +0000 2015
40.745578,-73.946869,Wed Apr 22 14:03:02 +0000 2015
40.842108,-73.784762,Wed Apr 22 14:03:02 +0000 2015
40.6553,-73.674201,Wed Apr 22 14:03:03 +0000 2015
40.7288,-74.140672,Wed Apr 22 14:03:04 +0000 2015
40.970817,-73.861326,Wed Apr 22 14:03:05 +0000 2015
40.734213,-74.188004,Wed Apr 22 14:03:07 +0000 2015
42.98384,-74.294783,Wed Apr 22 14:03:07 +0000 2015
42.66241,-73.780985,Wed Apr 22 14:03:08 +0000 2015
40.713075,-74.005344,Wed Apr 22 14:03:11 +0000 2015
43.13824,-77.638941,Wed Apr 22 14:03:11 +0000 2015
40.727161,-74.007372,Wed Apr 22 14:03:12 +0000 2015
40.673891,-73.977388,Wed Apr 22 14:03:13 +0000 2015
40.857321,-73.913398,Wed Apr 22 14:03:14 +0000 2015
40.735436,-73.994623,Wed Apr 22 14:03:16 +0000 2015
40.741446,-73.986861,Wed Apr 22 14:03:17 +0000 2015
40.844438,-73.863225,Wed Apr 22 14:03:19 +0000 2015
40.714007,-73.956018,Wed Apr 22 14:03:19 +0000 2015
40.709622,-73.950424,Wed Apr 22 14:03:20 +0000 2015
43.17,-77.6,Wed Apr 22 14:03:20 +0000 2015
42.666518,-73.77941,Wed Apr 22 14:03:21 +0000 2015
40.721419,-74.048013,Wed Apr 22 14:03:23 +0000 2015
40.666905,-73.937629,Wed Apr 22 14:03:24 +0000 2015
40.701175,-74.06475,Wed Apr 22 14:03:25 +0000 2015
40.751744,-73.836923,Wed Apr 22 14:03:27 +0000 2015
40.693004,-73.652223,Wed Apr 22 14:03:28 +0000 2015
40.54709,-74.219659,Wed Apr 22 14:03:31 +0000 2015
40.680678,-73.908175,Wed Apr 22 14:03:34 +0000 2015
40.755927,-73.971714,Wed Apr 22 14:03:34 +0000 2015
40.795206,-74.023494,Wed Apr 22 14:03:37 +0000 2015
40.857288,-73.546365,Wed Apr 22 14:03:37 +0000 2015
40.895476,-74.050579,Wed Apr 22 14:03:40 +0000 2015
42.652631,-73.767703,Wed Apr 22 14:03:40 +0000 2015
40.793935,-74.020774,Wed Apr 22 14:03:43 +0000 2015
40.812262,-73.934989,Wed Apr 22 14:03:43 +0000 2015
40.742623,-73.977424,Wed Apr 22 14:03:45 +0000 2015
40.701134,-74.071623,Wed Apr 22 14:03:46 +0000 2015
40.755416,-73.977117,Wed Apr 22 14:03:48 +0000 2015
40.844566,-73.862914,Wed Apr 22 14:03:49 +0000 2015
40.664713,-73.983012,Wed Apr 22 14:03:50 +0000 2015
40.721192,-74.006011,Wed Apr 22 14:03:50 +0000 2015
40.751398,-73.843552,Wed Apr 22 14:03:50 +0000 2015
40.748138,-73.996423,Wed Apr 22 14:03:51 +0000 2015
40.70993,-73.996111,Wed Apr 22 14:03:52 +0000 2015
40.603428,-73.993341,Wed Apr 22 14:03:54 +0000 2015
42.298875,-73.862361,Wed Apr 22 14:03:55 +0000 2015
40.774451,-73.968798,Wed Apr 22 14:03:55 +0000 2015
40.623805,-74.01725,Wed Apr 22 14:03:56 +0000 2015
40.756219,-73.982678,Wed Apr 22 14:03:56 +0000 2015
